out_name,units,ag,long_name,standard_name,priority,comment,frequency,cell_methods,positive
abs550no3,1,i,Nitrate Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs550no3,1,i,Nitrate Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs550oa,1,i,Organic Matter Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs550oa,1,i,Organic Matter Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs550so4,1,i,Sulfate Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs550so4,1,i,Sulfate Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs550ss,1,i,Sea-salt Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs550ss,1,i,Sea-salt Aerosol Absorption Optical Thickness at 550 nm,atmosphere_absorption_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs870bc,1,i,Black Carbon Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,mon,area: time: mean,
abs870bc,1,i,Black Carbon Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,day,area: time: mean,
abs870dust,1,i,Dust Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs870dust,1,i,Dust Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs870nh4,1,i,Ammonium Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs870nh4,1,i,Ammonium Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs870no3,1,i,Nitrate Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs870no3,1,i,Nitrate Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs870oa,1,i,Organic Matter Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs870oa,1,i,Organic Matter Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs870so4,1,i,Sulfate Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs870so4,1,i,Sulfate Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
abs870ss,1,i,Sea-salt Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
abs870ss,1,i,Sea-salt Aerosol Absorption Optical Thickness at 870 nm,atmosphere_absorption_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od1000bc,1,i,Black Carbon Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,mon,area: time: mean,
od1000bc,1,i,Black Carbon Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,day,area: time: mean,
od1000dust,1,i,Dust Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od1000dust,1,i,Dust Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od1000nh4,1,i,Ammonium Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od1000nh4,1,i,Ammonium Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od1000no3,1,i,Nitrate Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od1000no3,1,i,Nitrate Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od1000oa,1,i,Organic Matter Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od1000oa,1,i,Organic Matter Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od1000so4,1,i,Sulfate Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od1000so4,1,i,Sulfate Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od1000ss,1,i,Sea-Salt Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od1000ss,1,i,Sea-Salt Aerosol Optical Thickness at 1000nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od350bc,1,i,Black Carbon Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,mon,area: time: mean,
od350bc,1,i,Black Carbon Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,day,area: time: mean,
od350dust,1,i,Dust Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od350dust,1,i,Dust Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od350nh4,1,i,Ammonium Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od350nh4,1,i,Ammonium Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od350no3,1,i,Nitrate Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od350no3,1,i,Nitrate Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od350oa,1,i,Organic Matter Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od350oa,1,i,Organic Matter Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od350so4,1,i,Sulfate Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od350so4,1,i,Sulfate Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od350ss,1,i,Sea-Salt Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od350ss,1,i,Sea-Salt Aerosol Optical Thickness at 350nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od440bc,1,i,Black Carbon Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,mon,area: time: mean,
od440bc,1,i,Black Carbon Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,day,area: time: mean,
od440dust,1,i,Dust Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od440dust,1,i,Dust Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od440nh4,1,i,Ammonium Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od440nh4,1,i,Ammonium Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od440no3,1,i,Nitrate Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od440no3,1,i,Nitrate Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od440oa,1,i,Organic Matter Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od440oa,1,i,Organic Matter Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od440so4,1,i,Sulfate Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od440so4,1,i,Sulfate Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od440ss,1,i,Sea-Salt Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od440ss,1,i,Sea-Salt Aerosol Optical Thickness at 440nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od870bc,1,i,Black Carbon Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,mon,area: time: mean,
od870bc,1,i,Black Carbon Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol,TIER2,,day,area: time: mean,
od870dust,1,i,Dust Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od870dust,1,i,Dust Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od870nh4,1,i,Ammonium Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od870nh4,1,i,Ammonium Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od870no3,1,i,Nitrate Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od870no3,1,i,Nitrate Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od870oa,1,i,Organic Matter Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od870oa,1,i,Organic Matter Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od870so4,1,i,Sulfate Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od870so4,1,i,Sulfate Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,TIER2,,day,area: time: mean,
od870ss,1,i,Sea-Salt Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,mon,area: time: mean,
od870ss,1,i,Sea-Salt Aerosol Optical Thickness at 870nm,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,TIER2,,day,area: time: mean,
chepnh4,kg m-2 s-1,c,Chemical Production of Dry Ammonium Aerosol,tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
chepnh4,kg m-2 s-1,c,Chemical Production of Dry Ammonium Aerosol,tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
chepno3,kg m-2 s-1,c,Chemical Production of Dry Nitrate Aerosol,tendency_of_atmosphere_mass_content_of_nitrate_dry_aerosol_particles_due_to_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
chepno3,kg m-2 s-1,c,Chemical Production of Dry Nitrate Aerosol,tendency_of_atmosphere_mass_content_of_nitrate_dry_aerosol_particles_due_to_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
cheaqpso4,kg m-2 s-1,c,Aqueous-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_aqueous_phase_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
cheaqpso4,kg m-2 s-1,c,Aqueous-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_aqueous_phase_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
chegpso4,kg m-2 s-1,c,Gas-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_gaseous_phase_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
chegpso4,kg m-2 s-1,c,Gas-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_gaseous_phase_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
chepsoa,kg m-2 s-1,c,Chemical Production of Dry Aerosol Secondary Organic Matter,tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
chepsoa,kg m-2 s-1,c,Chemical Production of Dry Aerosol Secondary Organic Matter,tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concbc,kg m-3,i,Concentration of Black Carbon,mass_concentration_of_elemental_carbon_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concbc,kg m-3,i,Concentration of Black Carbon,mass_concentration_of_elemental_carbon_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concdust,kg m-3,i,Concentration of Dust,mass_concentration_of_dust_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concdust,kg m-3,i,Concentration of Dust,mass_concentration_of_dust_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concnh4,kg m-3,i,Concentration of Ammonium,mass_concentration_of_ammonium_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concnh4,kg m-3,i,Concentration of Ammonium,mass_concentration_of_ammonium_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concno3,kg m-3,i,Concentration of Nitrate,mass_concentration_of_nitrate_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concno3,kg m-3,i,Concentration of Nitrate,mass_concentration_of_nitrate_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concoa,kg m-3,i,Concentration of Organic Matter,mass_concentration_of_particulate_organic_matter_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concoa,kg m-3,i,Concentration of Organic Matter,mass_concentration_of_particulate_organic_matter_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concso4,kg m-3,i,Concentration of SO4,mass_concentration_of_sulfate_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concso4,kg m-3,i,Concentration of SO4,mass_concentration_of_sulfate_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
concss,kg m-3,i,Concentration of Sea-Salt Aerosol,mass_concentration_of_sea_salt_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",mon,area: time: mean,
concss,kg m-3,i,Concentration of Sea-Salt Aerosol,mass_concentration_of_sea_salt_dry_aerosol_particles_in_air,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)",day,area: time: mean,
